method_name,episode_id,target_id,scene,success,failure,collision,timeout,final_ee_error,final_joint_error,minimum_safety_margin,steps_to_goal,wall_time,planning_time,control_time_mean,trajectory_length_joint,trajectory_length_ee,smoothness_jerk,rrtstar_available,rrtstar_exact_solution,rrtstar_approximate_solution,controller_class,controller_entrypoint,config_path,tuned_reference_script,target_publish_count,target_publish_duration,uses_clean_controller,uses_native_margin,deployment_refinement_enabled,local_refinement_enabled,margin_fallback,target_not_available,backend,skipped_reason,path_length_joint,planning_time_limit,goal_bias,interpolation_resolution,collision_check_resolution,number_of_validity_checks,number_of_invalid_states
sage_mppi_tuned,30,static_tall_formal_010,tall,true,false,false,false,0.04786763238593491,0.25808937054331355,0.0549703932856097,72,8.34388017654419,5.011081695556641,0.0743417739868164,1.3765810149952982,0.481306019593912,0.0025746899992492114,nan,nan,nan,SAGE_MPPI,examples/SAGE_MPPI/clean_SAGE/reach_static_ur7e_tall.py,examples/SAGE_MPPI/clean_SAGE/config/ur7e_reacher_gazebo_tall_sage_clean.yml,examples/SAGE_MPPI/clean_SAGE/run_all_reach_static_tall.sh,9,2.0,true,true,true,true,true,false,python_internal_tuned_logic,,,,,,,,
sage_mppi_tuned,31,static_tall_formal_011,tall,true,false,false,false,0.04907378945516307,1.1945793087113026,0.0878999940395355,30,4.6269989013671875,2.1820600032806396,0.07729209702590416,0.44885406632617103,0.21655432143121514,0.0025458009966018652,nan,nan,nan,SAGE_MPPI,examples/SAGE_MPPI/clean_SAGE/reach_static_ur7e_tall.py,examples/SAGE_MPPI/clean_SAGE/config/ur7e_reacher_gazebo_tall_sage_clean.yml,examples/SAGE_MPPI/clean_SAGE/run_all_reach_static_tall.sh,9,2.0,true,true,true,true,true,false,python_internal_tuned_logic,,,,,,,,
sage_mppi_tuned,32,static_tall_formal_012,tall,true,false,false,false,0.04928155078165932,2.4810024342976513,0.07535433962360104,60,33.65604090690613,25.712344884872437,0.5295917139214984,0.8500366759965301,0.3433171764684021,0.0069097658846529846,nan,nan,nan,SAGE_MPPI,examples/SAGE_MPPI/clean_SAGE/reach_static_ur7e_tall.py,examples/SAGE_MPPI/clean_SAGE/config/ur7e_reacher_gazebo_tall_sage_clean.yml,examples/SAGE_MPPI/clean_SAGE/run_all_reach_static_tall.sh,9,2.0,true,true,true,true,true,false,python_internal_tuned_logic,,,,,,,,
sage_mppi_tuned,33,static_tall_formal_013,tall,true,false,false,false,0.049503927337432974,0.8658445681826257,0.050516324497404695,75,8.791239261627197,5.183293104171753,0.07410896468806911,1.4312837318776332,0.5638584891643476,0.002482230868490704,nan,nan,nan,SAGE_MPPI,examples/SAGE_MPPI/clean_SAGE/reach_static_ur7e_tall.py,examples/SAGE_MPPI/clean_SAGE/config/ur7e_reacher_gazebo_tall_sage_clean.yml,examples/SAGE_MPPI/clean_SAGE/run_all_reach_static_tall.sh,9,2.0,true,true,true,true,true,false,python_internal_tuned_logic,,,,,,,,
sage_mppi_tuned,34,static_tall_formal_014,tall,true,false,false,false,0.049647570882905244,2.172907690273033,0.0878999940395355,63,6.7690794467926025,4.365076065063477,0.07334189261159589,1.302325742570042,0.36354525613085864,0.0027027909434072434,nan,nan,nan,SAGE_MPPI,examples/SAGE_MPPI/clean_SAGE/reach_static_ur7e_tall.py,examples/SAGE_MPPI/clean_SAGE/config/ur7e_reacher_gazebo_tall_sage_clean.yml,examples/SAGE_MPPI/clean_SAGE/run_all_reach_static_tall.sh,9,2.0,true,true,true,true,true,false,python_internal_tuned_logic,,,,,,,,
sage_mppi_tuned,35,static_tall_formal_015,tall,true,false,false,false,0.04629409593056686,1.614633960073107,0.037582852857418664,69,8.89789891242981,5.275962829589844,0.0846497661927167,1.1523242813489902,0.46145628500912217,0.004836948413066001,nan,nan,nan,SAGE_MPPI,examples/SAGE_MPPI/clean_SAGE/reach_static_ur7e_tall.py,examples/SAGE_MPPI/clean_SAGE/config/ur7e_reacher_gazebo_tall_sage_clean.yml,examples/SAGE_MPPI/clean_SAGE/run_all_reach_static_tall.sh,9,2.0,true,true,true,true,true,false,python_internal_tuned_logic,,,,,,,,
sage_mppi_tuned,36,static_tall_formal_016,tall,true,false,false,false,0.046071924799723864,1.2983100562138807,0.047675159735259154,120,12.300583362579346,8.31974196434021,0.07380869608967244,1.8366555670424782,0.8145239213016668,0.0019304719190380184,nan,nan,nan,SAGE_MPPI,examples/SAGE_MPPI/clean_SAGE/reach_static_ur7e_tall.py,examples/SAGE_MPPI/clean_SAGE/config/ur7e_reacher_gazebo_tall_sage_clean.yml,examples/SAGE_MPPI/clean_SAGE/run_all_reach_static_tall.sh,9,2.0,true,true,true,true,true,false,python_internal_tuned_logic,,,,,,,,
sage_mppi_tuned,37,static_tall_formal_017,tall,true,false,false,false,0.048993815039442175,1.673111426248989,0.0878999940395355,44,14.586910486221313,3.6073288917541504,0.09139742407687874,0.5628577978342745,0.22179090908499216,0.0020066189624747483,nan,nan,nan,SAGE_MPPI,examples/SAGE_MPPI/clean_SAGE/reach_static_ur7e_tall.py,examples/SAGE_MPPI/clean_SAGE/config/ur7e_reacher_gazebo_tall_sage_clean.yml,examples/SAGE_MPPI/clean_SAGE/run_all_reach_static_tall.sh,9,2.0,true,true,true,true,true,false,python_internal_tuned_logic,,,,,,,,
sage_mppi_tuned,38,static_tall_formal_018,tall,true,false,false,false,0.04987451019861751,2.090603321199724,0.04721770604861028,44,6.7368004322052,3.36222505569458,0.0817446320555931,0.5466232336696613,0.29189351080761705,0.0020378258939441002,nan,nan,nan,SAGE_MPPI,examples/SAGE_MPPI/clean_SAGE/reach_static_ur7e_tall.py,examples/SAGE_MPPI/clean_SAGE/config/ur7e_reacher_gazebo_tall_sage_clean.yml,examples/SAGE_MPPI/clean_SAGE/run_all_reach_static_tall.sh,9,2.0,true,true,true,true,true,false,python_internal_tuned_logic,,,,,,,,
sage_mppi_tuned,39,static_tall_formal_019,tall,true,false,false,false,0.04743846059893579,2.6765874827035923,0.0878999940395355,49,7.0413289070129395,2.7320830821990967,0.06240434447924296,0.6245810752320224,0.31043628476209684,0.0025053201662158468,nan,nan,nan,SAGE_MPPI,examples/SAGE_MPPI/clean_SAGE/reach_static_ur7e_tall.py,examples/SAGE_MPPI/clean_SAGE/config/ur7e_reacher_gazebo_tall_sage_clean.yml,examples/SAGE_MPPI/clean_SAGE/run_all_reach_static_tall.sh,9,2.0,true,true,true,true,true,false,python_internal_tuned_logic,,,,,,,,
