method_name,episode_id,target_id,difficulty_tag,scene,step,q,ee_position,ee_error,joint_error,safety_margin,collision,planning_time,control_time,wall_time,skipped_reason
rrtstar_ompl,1,static_tall_formal_v2_001,hard_reach,tall,43,"[-0.96840964,-2.0784468,1.640872,-1.1985877,-1.2462718,-1.7089442]","[0.28009346,-0.11601382,0.61240816]",0.09593383371599597,0.8527185269678277,0.07195993903938636,false,0.0,nan,0.0,
rrtstar_ompl,1,static_tall_formal_v2_001,hard_reach,tall,44,"[-0.9909308,-2.0902711,1.6534505,-1.1899502,-1.2387432,-1.7486871]","[0.27521294,-0.11764218,0.60892427]",0.08982280122348088,0.8025586136167792,0.07140872622768718,false,0.0,nan,0.0,
rrtstar_ompl,1,static_tall_formal_v2_001,hard_reach,tall,45,"[-1.013452,-2.1020955,1.6660289,-1.1813127,-1.2312146,-1.78843]","[0.27041346,-0.11913343,0.60540229]",0.08377525134560346,0.7523987002657302,0.07098908471436521,false,0.0,nan,0.0,
rrtstar_ompl,1,static_tall_formal_v2_001,hard_reach,tall,46,"[-1.0359731,-2.1139198,1.6786073,-1.1726753,-1.2236861,-1.8281729]","[0.2656987,-0.12049317,0.60184216]",0.07779027786791863,0.7022387869146817,0.07070242882611585,false,0.0,nan,0.0,
rrtstar_ompl,1,static_tall_formal_v2_001,hard_reach,tall,47,"[-1.0584943,-2.1257441,1.6911857,-1.1640378,-1.2161575,-1.8679158]","[0.26107192,-0.12172696,0.59824479]",0.07186741660992757,0.6520788735636329,0.07026109300651738,false,0.0,nan,0.0,
rrtstar_ompl,1,static_tall_formal_v2_001,hard_reach,tall,48,"[-1.0810154,-2.1375685,1.7037641,-1.1554003,-1.208629,-1.9076587]","[0.2565361,-0.12284048,0.5946101]",0.06600545203472091,0.6019189602125842,0.06807137879088702,false,0.0,nan,0.0,
rrtstar_ompl,1,static_tall_formal_v2_001,hard_reach,tall,49,"[-1.1035366,-2.1493928,1.7163425,-1.1467628,-1.2011004,-1.9474015]","[0.25209415,-0.12383951,0.59093857]",0.060203589084196575,0.5517590468615354,0.06590317013118464,false,0.0,nan,0.0,
rrtstar_ompl,1,static_tall_formal_v2_001,hard_reach,tall,50,"[-1.1260577,-2.1612172,1.728921,-1.1381253,-1.1935718,-1.9871444]","[0.24774849,-0.12472965,0.58723062]",0.05446075581157386,0.5015991335104868,0.0637599911217827,false,0.0,nan,0.0,
rrtstar_ompl,1,static_tall_formal_v2_001,hard_reach,tall,51,"[-1.1485789,-2.1730415,1.7414994,-1.1294878,-1.1860433,-2.0268873]","[0.24350145,-0.12551698,0.58348662]",0.04877583713154411,0.45143922015943816,0.06164564657558051,false,0.0,nan,0.0,
rrtstar_ompl,1,static_tall_formal_v2_001,hard_reach,tall,52,"[-1.1711,-2.1848659,1.7540778,-1.1208503,-1.1785147,-2.0666302]","[0.23935512,-0.12620711,0.57970703]",0.04314777669054131,0.4012793068083893,0.05956418111455235,false,0.0,nan,0.0,
rrtstar_ompl,1,static_tall_formal_v2_001,hard_reach,tall,53,"[-1.1936212,-2.1966902,1.7666562,-1.1122128,-1.1709861,-2.1063731]","[0.23531121,-0.12680624,0.57589215]",0.03757520082859938,0.35111939345734094,0.05751995252270754,false,0.0,nan,0.0,
rrtstar_ompl,1,static_tall_formal_v2_001,hard_reach,tall,54,"[-1.2161423,-2.2085145,1.7792346,-1.1035753,-1.1634576,-2.146116]","[0.23137119,-0.12732001,0.57204235]",0.03205673051967659,0.300959480106292,0.055517575685848156,false,0.0,nan,0.0,
rrtstar_ompl,1,static_tall_formal_v2_001,hard_reach,tall,55,"[-1.2386635,-2.2203389,1.7918131,-1.0949378,-1.155929,-2.1858589]","[0.22753638,-0.12775455,0.56815815]",0.026591085428952253,0.2507995667552436,0.053561924421626925,false,0.0,nan,0.0,
rrtstar_ompl,1,static_tall_formal_v2_001,hard_reach,tall,56,"[-1.2611847,-2.2321632,1.8043915,-1.0863003,-1.1484004,-2.2256018]","[0.22380777,-0.12811561,0.5642398]",0.02117667150732413,0.2006396534041947,0.0516582454599681,false,0.0,nan,0.0,
rrtstar_ompl,1,static_tall_formal_v2_001,hard_reach,tall,57,"[-1.2837058,-2.2439876,1.8169699,-1.0776628,-1.1408719,-2.2653447]","[0.22018608,-0.12840924,0.56028783]",0.015812018600646082,0.1504797400531462,0.04981199447838407,false,0.0,nan,0.0,
