sample_index,time_s,wall_time,cmd_q_shoulder_pan_joint,cmd_q_shoulder_lift_joint,cmd_q_elbow_joint,cmd_q_wrist_1_joint,cmd_q_wrist_2_joint,cmd_q_wrist_3_joint,cmd_dq_fd_shoulder_pan_joint,cmd_dq_fd_shoulder_lift_joint,cmd_dq_fd_elbow_joint,cmd_dq_fd_wrist_1_joint,cmd_dq_fd_wrist_2_joint,cmd_dq_fd_wrist_3_joint,cmd_ddq_fd_shoulder_pan_joint,cmd_ddq_fd_shoulder_lift_joint,cmd_ddq_fd_elbow_joint,cmd_ddq_fd_wrist_1_joint,cmd_ddq_fd_wrist_2_joint,cmd_ddq_fd_wrist_3_joint,cmd_jerk_fd_shoulder_pan_joint,cmd_jerk_fd_shoulder_lift_joint,cmd_jerk_fd_elbow_joint,cmd_jerk_fd_wrist_1_joint,cmd_jerk_fd_wrist_2_joint,cmd_jerk_fd_wrist_3_joint
686,41.65811324119568,1782105403.459409,-1.0971559286117554,-1.2139934301376343,1.3487987518310547,-1.615299105644226,-1.6250412464141846,0.950631320476532,-2.65134162180658e-05,-8.378965939037641e-05,0.00019054928796080617,-0.0004362792806489324,0.00017166774949473051,0.0015211036445617054,0.0008748673685441528,0.0010169234759504022,-0.002052330137118907,0.0042319902761434516,-0.005604477104490404,-0.03500023348691703,0.002411298698037823,0.003403952303621829,-0.0070004703294440015,0.01457074809038885,-0.015980390562322772,-0.10346465832246621
687,41.71025061607361,1782105403.5115464,-1.0971198081970215,-1.2139548063278198,1.348720908164978,-1.6151405572891235,-1.6252696514129639,0.9492253065109253,6.56097949125467e-06,-4.32680947373143e-05,0.0001073471683525895,-0.0002634084940460468,-4.5048632628663654e-05,0.00015418911873688046,0.00046291411330513766,0.0005370295183208273,-0.00111033102194997,0.0022752745315615846,-0.002927439285312048,-0.018376799164043927,-0.001290036418621905,-0.0016193242501065814,0.003007583325856624,-0.00607072799382239,0.009616217294349652,0.05831040420843342
688,41.76210260391235,1782105403.5633984,-1.0971548557281494,-1.213997483253479,1.348809003829956,-1.61532461643219,-1.6250483989715576,0.9506319165229797,2.172232225561288e-05,-2.7807589781048137e-05,7.481032368694684e-05,-0.00019908272159518958,-0.00013345447282020473,-0.0003943510414785578,0.000736954090968803,0.0008442134557736574,-0.0017310011018951432,0.0035827921468567234,-0.004580739791209522,-0.028788275662023154,0.0008570047077423003,0.001034084239049703,-0.00206745514638477,0.005032328028419634,-0.005369556741803835,-0.03496483317087801
689,41.81320071220398,1782105403.6144965,-1.097118616104126,-1.2139588594436646,1.3487310409545898,-1.6151660680770874,-1.625276803970337,0.949225902557373,8.176506100099346e-05,4.28264388858679e-05,-6.92078348016878e-05,0.00010193446039075127,-0.0005123317798627625,-0.002782310955340428,0.0005577707107099694,0.0006508081765525657,-0.001337997892738214,0.0028235645899563726,-0.003519923937155058,-0.02222464228717683,-0.012492933079624723,-0.014303070740004694,0.029358765778235804,-0.0607234583303221,0.07749548634487191,0.4871932478506182
690,41.87005829811096,1782105403.671354,-1.097153663635254,-1.2140015363693237,1.3488192558288574,-1.6153501272201538,-1.6250555515289307,0.9506325125694275,7.442573438254385e-05,3.354970621849418e-05,-5.161966900324444e-05,6.84126246461858e-05,-0.0004660581261397567,-0.0024954087554078797,-0.0007210753820405612,-0.0008278699756571675,0.0017020991970287192,-0.0035307449674384897,0.004475699430866273,0.028172224577183658,-0.009547999034692976,-0.010991487116135071,0.022723403474885412,-0.04779021034133534,0.059669705048069774,0.37664228942595024
691,41.9216947555542,1782105403.7229905,-1.0971174240112305,-1.2139630317687988,1.3487414121627808,-1.6151915788650513,-1.62528395652771,0.9492264986038208,9.430588701064835e-06,-4.037011633606369e-05,0.00010158396570147943,-0.0002518280232575165,-6.322734389208051e-05,4.3805206161096066e-05,-0.0006070898590785708,-0.0006912964146979204,0.00143366486248744,-0.002998690922900128,0.0037604303107279984,0.023717124512560306,0.0018435840508596877,0.0017005245057562937,-0.003723454146033499,0.007667279345882405,-0.010220506232247066,-0.06375388414191302
692,41.97325921058655,1782105403.774555,-1.097152590751648,-1.2140055894851685,1.3488295078277588,-1.6153756380081177,-1.6250627040863037,0.9506331086158752,1.1679736452663292e-05,-3.789923936281525e-05,9.655650186068954e-05,-0.00024151596102939266,-7.739678974694186e-05,-4.411638820300823e-05,-0.0005307634621059802,-0.0006522383943462379,0.0013176230598172334,-0.0027390953293106044,0.0034204112711878083,0.021589524212745608,-0.005637344951363684,-0.006424440325482076,0.01293045991254132,-0.02632373556824153,0.036233216214885615,0.22476077026838906
693,42.02472949028015,1782105403.8260252,-1.0971163511276245,-1.2139670848846436,1.3487516641616821,-1.6152170896530151,-1.625291109085083,0.9492270946502686,-4.514839744018673e-05,-0.00010744157172837276,0.00023707861240751527,-0.0005334969118493404,0.00028849846581380234,0.002263892558158176,-0.0011865928279720219,-0.0013518854388486871,0.0027630946510841664,-0.00570504910345477,0.007485650951680316,0.04682523123105687,0.005546006192443838,0.007548762439958669,-0.01529348789873398,0.0319401630382266,-0.036487488189189746,-0.23429170384545325
694,42.07227110862732,1782105403.8735669,-1.0971513986587524,-1.2140097618103027,1.3488397598266602,-1.6154011487960815,-1.6250698566436768,0.950633704662323,-0.00010518360633327006,-0.00017174616964688028,0.0003698868473787087,-0.0008061400312193712,0.0006609241748520844,0.004577147322736508,-0.00011985288358747168,-6.460066539904776e-05,0.00013120621982756352,-0.00025352057087889117,0.0006803730969460063,0.0038679004982887077,0.02330085324485153,0.02671676646807805,-0.05456381234881875,0.11276149608071356,-0.14673667459433615,-0.9192467616853287
695,42.12850260734558,1782105403.9297984,-1.0971152782440186,-1.2139711380004883,1.3487619161605835,-1.615242600440979,-1.625298261642456,0.9492276906967163,-3.590646458562219e-05,-8.971451296524435e-05,0.00020019524634307118,-0.00045583529050929883,0.00022341803722980558,0.001815701959806404,0.0012477756192406679,0.0014137635871371535,-0.002884066246459943,0.0059603895313417215,-0.007809825310763509,-0.048865169455464846,0.004776086673955155,0.004479356847376921,-0.008934243488693844,0.018318762645870405,-0.028939324093128008,-0.17555327141773208
696,42.180938720703125,1782105403.9822345,-1.0971503257751465,-1.2140138149261475,1.348849892616272,-1.6154266595840454,-1.6250770092010498,0.9506343007087708,3.029347434768681e-05,-1.7785383063184668e-05,5.5501869640650625e-05,-0.00015646353142173552,-0.00018753540673444036,-0.0007346987929146565,0.0005425100401828778,0.0005821376328646807,-0.0011674269632499655,0.0024132909616048294,-0.003359561336108122,-0.02079971978022683,-0.011886852524879771,-0.013629523324698701,0.02758459859331072,-0.05706022447850432,0.0743786862084259,0.46581086766566093
697,42.23196601867676,1782105404.0332618,-1.097114086151123,-1.213975191116333,1.3487721681594849,-1.6152681112289429,-1.625305414199829,0.9492282867431641,2.2224853676533485e-05,-2.728962490117226e-05,7.498387406457141e-05,-0.00019698588833527708,-0.00013662054866259155,-0.0004136929836811021,1.3576109062745278e-05,-2.5930519997399433e-06,-1.574500753483371e-05,2.731765306529933e-05,-8.51885788427651e-05,-0.0004778145108241842,-0.0021943491193118316,-0.001984371729400566,0.0037110159433668254,-0.007841709678674268,0.012568699496292544,0.07607747073278129
698,42.28378200531006,1782105404.0850778,-1.097149133682251,-1.2140178680419922,1.3488601446151733,-1.6154521703720093,-1.6250841617584229,0.9506348967552185,3.196261428506375e-05,-1.7760113243170395e-05,5.3250683532013454e-05,-0.00015234834627619875,-0.0001980179577927288,-0.0007945980782722017,0.0003298248909851744,0.0003931191636430881,-0.0008157513921640129,0.0016686850620635514,-0.002148977219734354,-0.013487786615981394,0.00028501083062068355,0.0008952502821371485,-0.0015556579375195277,0.0031758829634208783,-0.0024827612308770215,-0.017410208857675413
699,42.33411359786987,1782105404.1354094,-1.0971128940582275,-1.2139793634414673,1.3487824201583862,-1.6152936220169067,-1.6253125667572021,0.9492288827896118,5.550044492075301e-05,1.2254346630768964e-05,-7.183415444700358e-06,-2.889589449317498e-05,-0.00035331226136214866,-0.0017734802030933139,5.971514142651829e-05,0.0001085823715927394,-0.00021527911902067068,0.0004351277758195592,-0.0004480821341668632,-0.002940005519407221,-0.00908128602344097,-0.0105381712428349,0.02180261348064236,-0.044783992563607475,0.05782745737161981,0.3627723396825579
700,42.38786816596985,1782105404.189164,-1.097148060798645,-1.214021921157837,1.3488702774047852,-1.6154776811599731,-1.625091314315796,0.9506354928016663,3.52904315192859e-05,-9.910862043938096e-06,3.781878163167107e-05,-0.00012134002521868581,-0.0002259880429260619,-0.0009837514382535772,-0.0006417065791435037,-0.000738337760764424,0.0015234823228935876,-0.0031362330067798813,0.004040188966655645,0.025356302965281928,-0.00582131306784919,-0.007086537769654307,0.014558458277480514,-0.029901810683779742,0.037307509105834843,0.23552130935290191
701,42.439663887023926,1782105404.2409596,-1.0971118211746216,-1.213983416557312,1.348792552947998,-1.6153191328048706,-1.6253197193145752,0.9492294788360596,-1.1209757557750777e-05,-6.442353180169391e-05,0.0001509808472537344,-0.00035447793819898266,6.67014807902433e-05,0.0008618642777236118,-0.0005825245310825131,-0.0006727465646199592,0.0013897879653788567,-0.002861547651144757,0.0036673901598889805,0.023038140274220492,0.00576639204617313,0.006595064844001719,-0.013653325897264462,0.028153476918031807,-0.035594366974917316,-0.22415679855125017
702,42.48987650871277,1782105404.2911723,-1.097146987915039,-1.2140259742736816,1.3488805294036865,-1.615503191947937,-1.625098466873169,0.950636088848114,-2.5114779329982184e-05,-7.972048411453159e-05,0.0001820673733607947,-0.0004183535870900812,0.00015430038554953285,0.0014055982042737725,-6.790258371680559e-05,-8.220007806765872e-05,0.00016525003248167277,-0.00033558622349241134,0.000497802739141187,0.003049777866530698,0.00434789596263403,0.0050284185829119815,-0.010467743435310808,0.02160797144073664,-0.02663575959644645,-0.16853085915994187
703,42.54273080825806,1782105404.3440266,-1.0971107482910156,-1.2139874696731567,1.3488028049468994,-1.6153446435928345,-1.6253268718719482,0.9492300748825073,-1.7074890175550195e-05,-7.16894778758359e-05,0.0001655517449066224,-0.0003839876679485599,0.00011124814513152614,0.0011340159561257224,-0.00016639725832115444,-0.00019098879850787094,0.0003863850292976775,-0.0007900871061134705,0.001119972164919158,0.00691284556418497,-0.0016318065500724069,-0.001825328720750854,0.0035072635156603474,-0.007243195615600817,0.009586576706367495,0.05987491714834858
704,42.59343504905701,1782105404.3947308,-1.0971457958221436,-1.2140300273895264,1.348890781402588,-1.6155287027359009,-1.625105619430542,0.9506366848945618,-4.1004857560977825e-05,-9.80543386663868e-05,0.00021913678809326598,-0.0004941064171539722,0.00026213361138616165,0.0020707149984549034,-0.00023786618759577338,-0.0002722097813688232,0.0005313073911033667,-0.0010913930642653582,0.0014997785630239445,0.009306003249799999,0.006461457201418011,0.007199316271032692,-0.014718415786724951,0.029988672314898913,-0.04146649132650852,-0.2570229324983092
705,42.64821815490723,1782105404.449514,-1.0971095561981201,-1.2139915227890015,1.3488130569458008,-1.6153701543807983,-1.6253340244293213,0.9492306709289551,-4.0180345827423025e-05,-9.830167947910695e-05,0.00021713856552985078,-0.0004899477744260139,0.00025693054349673616,0.002037885147069929,0.0005819967082292244,0.0006431334275940642,-0.0013153740646445321,0.00267824428574516,-0.0036696607836432123,-0.02278139839982387,0.010631799704747492,0.012201547349307569,-0.024429303355186824,0.05042852837651602,-0.06705427669193034,-0.4184574207399766
706,42.69898247718811,1782105404.5002782,-1.097144603729248,-1.2140341997146606,1.3489010334014893,-1.6155542135238647,-1.625112771987915,0.9506372809410095,1.60336713186382e-05,-3.518784306599798e-05,9.020464183606691e-05,-0.00023157385451355594,-9.75117294750305e-05,-0.00016205218161147172,0.0009178486094143438,0.0010505283546937284,-0.0021189928648252445,0.004373533349169247,-0.005789064371919849,-0.03615615229108511,-0.0015372465442475428,-0.0015459718187758988,0.0030290622084031427,-0.005546719314925723,0.00967485876438703,0.057844476094983166
707,42.74944090843201,1782105404.5507367,-1.0971083641052246,-1.2139955759048462,1.3488231897354126,-1.6153956651687622,-1.6253411769866943,0.9492312669754028,5.2842403739816746e-05,8.153254789533548e-06,2.415604228644952e-06,-4.680988335081793e-05,-0.00032978217974743984,-0.0016263195889685278,0.00043136530377206334,0.0004924837459597379,-0.0010202671575211923,0.002140542326153731,-0.002721710876955955,-0.017122201972646682,-0.007671840182873842,-0.008768005404162784,0.017411894655508308,-0.0358887571070271,0.04776441216698714,0.2980296036637411
708,42.803037881851196,1782105404.6043336,-1.0971434116363525,-1.2140382528305054,1.3489112854003906,-1.6155797243118286,-1.625119924545288,0.9506378769874573,5.899003326526042e-05,1.3685893646808722e-05,-1.1302448104544283e-05,-1.8684293326742818e-05,-0.0003685428621054143,-0.00186670832998459,0.0001322989150811211,0.00015300119974238747,-0.00033542961123229453,0.000693257058198586,-0.0009032228267180017,-0.005657108230605633,-0.005124544618994883,-0.005501744316825242,0.01158635567651214,-0.02414356200320427,0.03169201280345052,0.19822954203253254
709,42.85306477546692,1782105404.6543605,-1.097107172012329,-1.2139997482299805,1.348833441734314,-1.615421175956726,-1.6253483295440674,0.9492318630218506,6.643026221908599e-05,2.366426939381938e-05,-3.1794300531018393e-05,2.386507236629143e-05,-0.00042213495637000165,-0.002204441523240064,-0.00010280293409634615,-8.337271388395969e-05,0.00018857781224586355,-0.00038104459387162,0.0005777780578925576,0.003527363130443377,-0.006985374154352549,-0.008025626992699039,0.016881076006841376,-0.03491417922903922,0.04525667672958895,0.2837144180781107
710,42.907360553741455,1782105404.7086563,-1.0971423387527466,-1.2140424251556396,1.348921537399292,-1.6156052350997925,-1.6251270771026611,0.950638473033905,4.60262482437912e-05,2.4704389272045546e-06,1.3695645389333322e-05,-6.939940944050704e-05,-0.0002935876565182127,-0.0014072256835646613,-0.0006167828437698736,-0.0007136365303269072,0.001482680814652304,-0.0030687241358335025,0.0039574145382235614,0.024832043539580555,-0.005710067356484317,-0.006854913462198085,0.013819524331272422,-0.028642299070997787,0.036565173758319164,0.22986188950773948
711,42.958847761154175,1782105404.7601435,-1.0971060991287231,-1.2140038013458252,1.3488436937332153,-1.61544668674469,-1.6253554821014404,0.9492324590682983,2.5037905881930556e-06,-5.005730109886031e-05,0.00012151949899852355,-0.0002933611740409958,-1.2207417945830912e-05,0.0003668311020685877,-0.0007273844727886966,-0.0008345140016170774,0.0017052479425085408,-0.0035250468514688156,0.004586267351004612,0.02873212716062969,0.0014095049439619284,0.001983930844088006,-0.004200738065257193,0.008437552952484946,-0.010211414693433098,-0.06499917442840228
712,43.009663343429565,1782105404.810959,-1.097141146659851,-1.2140464782714844,1.3489317893981934,-1.6156307458877563,-1.6251342296600342,0.9506390690803528,-2.8544577828526485e-05,-8.315048016882542e-05,0.00018866630235336856,-0.0004311222305783957,0.00017677301571161763,0.0015397898770963536,-0.000477334192271532,-0.0005164554099940118,0.0010643081158713255,-0.002228626114897849,0.0029426844939852304,0.018370273054378,0.008207527389152884,0.009052690482602448,-0.018657548889172978,0.03843365941220474,-0.05117253195538751,-0.31927645931406035
713,43.06346106529236,1782105404.8647568,-1.0971050262451172,-1.21400785446167,1.3488539457321167,-1.6154721975326538,-1.6253626346588135,0.9492330551147461,-4.661109784720452e-05,-0.00010325792186804961,0.00023128203618405507,-0.0005235436820143491,0.00029087083405698877,0.0022596753693555627,0.0001514106178807215,0.00012966866392095054,-0.00028368876928646617,0.0005749533902695792,-0.0008826536286222204,-0.005376700171607903,0.012015482376469284,0.013198985095194838,-0.02743321909087494,0.057428961250539604,-0.07457797303591633,-0.4670225851734836
714,43.11298847198486,1782105404.9142842,-1.0971400737762451,-1.2140504121780396,1.3489419221878052,-1.6156563758850098,-1.6251413822174072,0.9506396651268005,-1.6896184092729527e-05,-7.388140257447162e-05,0.00016817777235189624,-0.00039052066931155593,0.00011020658530647154,0.0011380887746899049,0.0007614746184921527,0.0008375818130723896,-0.0017507418959611981,0.0036616318286550337,-0.004734617789635313,-0.029674848186348655,0.0032178931246678614,0.004471093599301879,-0.008738001626375197,0.01859096822515833,-0.02164857446013744,-0.1384603281293853
715,43.16457271575928,1782105404.9658685,-1.0971038341522217,-1.2140120267868042,1.348864197731018,-1.6154977083206177,-1.6253697872161865,0.9492336511611938,3.106103431527174e-05,-1.7542194280295575e-05,5.226028811122774e-05,-0.0001492126310349562,-0.00019241798883484762,-0.0007703132335699081,0.0004385661440943091,0.0005405036979007782,-0.0010795127272544033,0.0022710835351018224,-0.002835899170440359,-0.01789798500952801,-0.006775940698536148,-0.007150607287677426,0.015206484209171645,-0.03179368076363185,0.041386854537922825,0.2590670413659707
716,43.217668294906616,1782105405.018964,-1.0971388816833496,-1.2140545845031738,1.3489521741867065,-1.6156818866729736,-1.6251485347747803,0.9506402611732483,2.750659784034326e-05,-1.8993530842337236e-05,5.8755653947528685e-05,-0.00016016575894894913,-0.0001773598017003053,-0.0006768969769979094,5.058745283452752e-05,8.478978271928295e-05,-0.00015220033852539637,0.0003186406105809051,-0.0003882064086858164,-0.00246140590134198,0.0007332990823571443,0.00018738982064612619,-0.000788550973675594,0.0007551916781981458,-0.0032808454313853416,-0.01796498055332363
717,43.26942992210388,1782105405.0707257,-1.0971027612686157,-1.214016079902649,1.348874568939209,-1.6155232191085815,-1.6253769397735596,0.9492342472076416,3.60558692857893e-05,-8.946753426997134e-06,3.7024214961434154e-05,-0.00011718374088154349,-0.00023135441415966795,-0.0010172901354703612,0.0004942760907960708,0.0005370485116902458,-0.0011141110974177042,0.00225140894798495,-0.0030498317068311754,-0.018968514611823133,0.00305861423884623,0.0029275691419110967,-0.006135539132839126,0.0125189556122351,-0.017956103665916604,-0.11060034964620552
718,43.323216676712036,1782105405.1245124,-1.0971378087997437,-1.2140586376190186,1.348962426185608,-1.6157073974609375,-1.6251556873321533,0.950640857219696,8.10356941016721e-05,3.910728395695173e-05,-6.170396536830935e-05,8.333491581069552e-05,-0.0005075512095942258,-0.0027301670227171115,0.00035065274609528355,0.00036979861663900663,-0.0007483929987426943,0.0015374988223892374,-0.002145252013817691,-0.013274897326484764,-0.010053912573807734,-0.010870117522919378,0.022413931806774652,-0.04550182399963258,0.06197002183149591,0.3850657159267754
719,43.37190818786621,1782105405.173204,-1.0971015691757202,-1.2140201330184937,1.3488847017288208,-1.6155487298965454,-1.6253840923309326,0.9492348432540894,7.670435908480044e-05,3.4032762997071586e-05,-5.022370013918476e-05,6.164174130240951e-05,-0.00048022035892181236,-0.002557960462995723,-0.0004643520912679627,-0.0005015636598698931,0.0010312468999261323,-0.0020986674285622424,0.002862420237967875,0.017781830642966824,-0.01133740196160692,-0.012386190810697795,0.02523426460854753,-0.05199738379834773,0.07008420610605093,0.4362723854751195
720,43.42534303665161,1782105405.2266388,-1.0971366167068481,-1.2140626907348633,1.3489726781845093,-1.6157329082489014,-1.6251628398895264,0.9506414532661438,2.987836868939553e-05,-1.6068682873182638e-05,5.152747504233446e-05,-0.00014744107737918455,-0.0001923294361549921,-0.0007724519585980971,-0.0007534643406821534,-0.0008403465271827264,0.001716120255073295,-0.003547164631575486,0.0046862650756284195,0.029274802959264323,0.0031621383985415844,0.002930553684375274,-0.006215505290718835,0.012400012676035162,-0.018571853444076948,-0.11359035741443119
721,43.477243423461914,1782105405.2785392,-1.0971004962921143,-1.2140241861343384,1.3488949537277222,-1.6155742406845093,-1.6253912448883057,0.9492354393005371,-3.033603816149366e-06,-5.477956726274158e-05,0.0001311131764047957,-0.0003131058430660971,1.5530218345105595e-05,0.0005382303578542746,-0.0001571986951901875,-0.00022091555558320476,0.00043410577916265806,-0.0009120145312426816,0.0010655718078154857,0.006810956865899378,0.009557575314198668,0.010574827594174918,-0.021590460997102368,0.044623901666501146,-0.058981180314188586,-0.3684215638707295
722,43.528143644332886,1782105405.3294394,-1.0971355438232422,-1.214066743850708,1.3489829301834106,-1.6157584190368652,-1.6251699924468994,0.9506420493125916,1.2773404300503444e-05,-3.981889915216641e-05,9.833164124728455e-05,-0.00024571345997337346,-7.696488285802161e-05,-3.574510304460432e-05,0.0002328857903291724,0.0002494467502491455,-0.0005095552918477349,0.0010523817450090564,-0.0013983942349151733,-0.008726746954276759,-0.0007963041631027633,-0.00022472837220034042,0.000827131681294415,-0.0014606526071158296,0.004284468624203171,0.024155182233037018
723,43.578967332839966,1782105405.380263,-1.0970993041992188,-1.2140283584594727,1.3489052057266235,-1.6155997514724731,-1.6253983974456787,0.9492360353469849,2.0668327762152217e-05,-2.9398066251573596e-05,7.925865141444888e-05,-0.0002060119124127624,-0.00012678396393539515,-0.00034987843969425114,-0.00023690791160167044,-0.0002423280441958168,0.0005152827384487546,-0.001054471620136113,0.001493345446557081,0.00921773278901794,-0.0035255669369392657,-0.003537582033242448,0.007168646222216022,-0.0146548437977756,0.020897815618696965,0.12884413253424395
724,43.63045287132263,1782105405.4317486,-1.0971343517303467,-1.2140707969665527,1.348993182182312,-1.615783929824829,-1.6251771450042725,0.9506426453590393,-1.1987059556517465e-05,-6.52073294471478e-05,0.0001522363301926788,-0.0003560412859791029,7.911373129587673e-05,0.0009278298288872833,-0.00012019399812936797,-0.00010430207745610779,0.00020654864179769905,-0.0004112387595311129,0.0006916820976533291,0.004156452097034653,0.008059650291602103,0.00893200982211699,-0.018472787607222194,0.038058099316732305,-0.05145753993780375,-0.32014667989354684
725,43.68373727798462,1782105405.485033,-1.0970981121063232,-1.2140324115753174,1.348915457725525,-1.615625262260437,-1.6254055500030518,0.9492366313934326,9.957404834892714e-06,-3.816158127811775e-05,9.646616625502702e-05,-0.00023993576151148943,-6.642369480225341e-05,9.963667325862957e-06,0.0006287059811329416,0.0007163609843119792,-0.001465780673012459,0.0030264549331120395,-0.0040292252885357335,-0.025136088557605497,0.0031940479323306495,0.0028721995212168073,-0.005966940095769651,0.012022166062550773,-0.01882678598482015,-0.11434716624761726
726,43.73701286315918,1782105405.5383086,-1.0971332788467407,-1.2140748500823975,1.3490034341812134,-1.615809440612793,-1.6251842975616455,0.9506432414054871,5.5004018754800654e-05,1.1124407864215868e-05,-3.949852271034615e-06,-3.3557223797942015e-05,-0.00035021758576192497,-0.0017505320130215551,0.00022035532301680887,0.00020198051699617586,-0.0004297368585748011,0.0008707692276577496,-0.0013157309382152546,-0.008036061984173842,-0.009708014308025991,-0.010992965366254714,0.022522554874563866,-0.04652734461982909,0.06171493949930988,0.3852564112045628
727,43.786964893341064,1782105405.5882607,-1.0970970392227173,-1.214036464691162,1.3489257097244263,-1.6156507730484009,-1.6254127025604248,0.9492372274398804,3.6730203600399136e-05,-1.2654799000699768e-05,4.273491389383821e-05,-0.00013070954644334165,-0.00022807450013928587,-0.0009806322029035641,-0.00036027182791843184,-0.0004098009905763723,0.0008393622997101396,-0.0017373983807654745,0.0022720285930662868,0.014219041781091964,0.0006348603217851494,0.0016884800110130685,-0.003232423500006433,0.006865397391865591,-0.0054767690105165245,-0.03819526526499792
728,43.838730812072754,1782105405.6400266,-1.0971320867538452,-1.2140790224075317,1.3490136861801147,-1.6158349514007568,-1.6251914501190186,0.9506438374519348,1.8378427217413673e-05,-3.0315041895434547e-05,8.107661474809902e-05,-0.0002095153406163064,-0.00011975115915596746,-0.00030860950340283466,0.00033021075272176594,0.0004252033488625089,-0.0008643138138206318,0.0017873195900456518,-0.002158338543470482,-0.013707913217076064,0.008087402322724684,0.009186264744015718,-0.01907920568575102,0.03964694306009696,-0.050391456499831684,-0.31699465582914843
729,43.889904499053955,1782105405.6912003,-1.0970959663391113,-1.2140405178070068,1.3489359617233276,-1.6156762838363647,-1.6254198551177979,0.9492378234863281,6.991557538071902e-05,3.02129340941093e-05,-4.4347033675506964e-05,4.9378670365030075e-05,-0.0004452467853255371,-0.0023602870491892247,0.00047842639868266203,0.0005440074906502479,-0.0011409333306435362,0.002377338820108925,-0.0029566946525939504,-0.01867428773535888,-0.010336670445487757,-0.012701089484096744,0.025853860911187368,-0.053529870855236514,0.06665243693242667,0.42088129378938
730,43.94589877128601,1782105405.7471945,-1.0971310138702393,-1.2140830755233765,1.3490238189697266,-1.6158604621887207,-1.6251986026763916,0.9506444334983826,6.431327900102701e-05,2.1536398095989284e-05,-2.797000601617583e-05,1.818586191149052e-05,-0.00040225068732269165,-0.0020936728239764335,-0.0009111398142425571,-0.0010876044896512608,0.0022219634751897985,-0.004606161871992666,0.005815037004852564,0.03662572706510533,-0.012817615203063671,-0.014487746775426642,0.030174064924620048,-0.06282443117264483,0.0795269002524306,0.5006476984202
731,43.99757385253906,1782105405.7988696,-1.0970947742462158,-1.2140446901321411,1.348946213722229,-1.6157017946243286,-1.625427007675171,0.9492384195327759,-2.1449993917954657e-05,-7.914287473909098e-05,0.00017886553474433242,-0.0004129352314237167,0.00013893664640463044,0.0013185416597103483,-0.001001288947668016,-0.0011375598950257237,0.0023560801866918933,-0.004900967542764902,0.006246473202185701,0.03927438071471321,0.013509761083727973,0.01629128236789163,-0.03316196902461006,0.06898620200103263,-0.08593692328863489,-0.5426084830106503
732,44.046871185302734,1782105405.848167,-1.0971298217773438,-1.2140872478485107,1.349034070968628,-1.6158859729766846,-1.6252057552337646,0.9506450295448303,-3.984815206337089e-05,-9.709260495505134e-05,0.00021757905232355768,-0.0004926682801027482,0.0002481070881046321,0.0019962749713542394,0.0003821005512486005,0.00047718340437421754,-0.0009603487583077094,0.002012519597268536,-0.0024241607564235833,-0.015403614725623484,0.01404273117271473,0.016211604992417205,-0.033630357698393856,0.06997398095015325,-0.08726688089574469,-0.5508889681273755
733,44.09986615180969,1782105405.901162,-1.0970937013626099,-1.2140487432479858,1.3489564657211304,-1.6157273054122925,-1.625434160232544,0.9492390155792236,2.3431141654484122e-05,-2.3875754493474233e-05,6.723551107334913e-05,-0.00017921906992590664,-0.00014462722271346706,-0.00048079762655106606,0.00032760865326014646,0.0003938299265503109,-0.0008259116830744027,0.0017177031986066226,-0.002000328246946628,-0.012794018456363866,-0.010736199971825473,-0.012605958303107227,0.025640932059639226,-0.053380563868728304,0.06738331910027423,0.42441847595107596
734,44.15385055541992,1782105405.9551463,-1.0971286296844482,-1.2140913009643555,1.3490443229675293,-1.6159114837646484,-1.6252129077911377,0.9506456255912781,-6.531393703212984e-06,-5.69338099474237e-05,0.0001332402628939633,-0.00031729233002231183,4.4919794197184615e-05,0.0006953841648051906,-0.000785841514381241,-0.0008934310117038788,0.0018288490014840822,-0.003793607584814216,0.004903078189731592,0.030749763569799412,-0.0014331999396164168,-0.0022387378702027234,0.005001260988259976,-0.010572307155088192,0.008509643587977163,0.05920767317541119
735,44.20930361747742,1782105406.0105994,-1.0970925092697144,-1.2140527963638306,1.3489665985107422,-1.6157528162002563,-1.625441312789917,0.9492396116256714,-6.325657439099075e-05,-0.00012248739588471835,0.00026918489050586913,-0.0005980616490042223,0.00039609739504697927,0.0029110618532772747,0.00022790329949844815,0.00021315600534984745,-0.00041010787756856756,0.0008331721428572162,-0.0014244458817134385,-0.008539668982536084,0.016618746090821708,0.0188760234552037,-0.03861407689583051,0.07990906616994131,-0.10444226434510526,-0.6536943272734639
736,44.25905680656433,1782105406.0603526,-1.0971275568008423,-1.2140953540802002,1.3490545749664307,-1.6159369945526123,-1.6252200603485107,0.9506462216377258,3.918994856633162e-06,-4.959707603369168e-05,0.00012103969134180659,-0.00029339989899490604,-2.105409194896879e-05,0.000321382572641582,0.0009805313005446087,0.001104116692967963,-0.002252643368235717,0.004651465125463073,-0.006189402704695382,-0.03861581041480406,0.003944986380571623,0.005074883195507022,-0.010631996890697711,0.022152597331342918,-0.02571132657669712,-0.1645569587864973
