sample_index,time_s,wall_time,ros_time,q_shoulder_pan_joint,q_shoulder_lift_joint,q_elbow_joint,q_wrist_1_joint,q_wrist_2_joint,q_wrist_3_joint,dq_msg_shoulder_pan_joint,dq_msg_shoulder_lift_joint,dq_msg_elbow_joint,dq_msg_wrist_1_joint,dq_msg_wrist_2_joint,dq_msg_wrist_3_joint,dq_fd_shoulder_pan_joint,dq_fd_shoulder_lift_joint,dq_fd_elbow_joint,dq_fd_wrist_1_joint,dq_fd_wrist_2_joint,dq_fd_wrist_3_joint,ddq_fd_shoulder_pan_joint,ddq_fd_shoulder_lift_joint,ddq_fd_elbow_joint,ddq_fd_wrist_1_joint,ddq_fd_wrist_2_joint,ddq_fd_wrist_3_joint,jerk_fd_shoulder_pan_joint,jerk_fd_shoulder_lift_joint,jerk_fd_elbow_joint,jerk_fd_wrist_1_joint,jerk_fd_wrist_2_joint,jerk_fd_wrist_3_joint
10,0.10000000000000009,1782105356.6517105,1.33,-6.20719893813515e-05,-1.570003196490554,1.1000290200093366,-1.5700209418492805,-1.5699973389176853,1.0829615204599463e-06,-0.0008141365484252192,-0.003196412429296514,0.029020008612812863,-0.02094184917644718,0.002661082542752888,0.00036342155786640027,4.440892098500626e-14,1.2789769243681803e-13,0.0,5.684341886080802e-14,0.0,0.0,-2.220446049250311e-12,-4.263256414560598e-12,2.131628207280299e-12,-4.263256414560598e-12,-7.815970093361096e-12,-4.440892098500622e-12,-3.330669073875464e-10,-1.0658141036401484e-09,1.0658141036401486e-10,-4.263256414560594e-10,1.421085471520198e-10,1.1102230246251546e-10
11,0.1100000000000001,1782105356.661851,1.34,-6.20719893813515e-05,-1.570003196490554,1.1000290200093366,-1.5700209418492779,-1.5699973389176862,1.082961519571768e-06,-0.0008141365484516545,-0.003196412429292495,0.02902000861273897,-0.02094184917621772,0.0026610825427063993,0.00036342155776076255,-4.440892098500626e-14,-4.263256414560601e-14,4.263256414560601e-14,-4.263256414560601e-14,-9.947598300641403e-14,-4.440892098500626e-14,-2.220446049250311e-12,-1.2789769243681792e-11,2.131628207280299e-12,-5.684341886080797e-12,2.8421709430403983e-12,2.220446049250311e-12,3.330669073875464e-10,3.1974423109204457e-10,-3.1974423109204457e-10,6.394884621840891e-10,7.46069872548104e-10,4.4408920985006184e-10
12,0.1200000000000001,1782105356.671798,1.35,-6.207198938223968e-05,-1.570003196490555,1.1000290200093374,-1.5700209418492814,-1.5699973389176871,1.082961519571768e-06,-0.0008141365483652047,-0.00319641242939422,0.029020008612995717,-0.020941849177108608,0.0026610825426783063,0.00036342155754145403,0.0,-1.2789769243681803e-13,4.263256414560601e-14,-5.684341886080802e-14,5.684341886080802e-14,4.440892098500626e-14,4.440892098500622e-12,2.131628207280299e-12,-4.263256414560598e-12,8.526512829121196e-12,7.105427357600996e-12,4.440892098500622e-12,1.1102230246251546e-10,1.278976924368178e-09,-1.9539925233402724e-10,4.973799150320693e-10,-4.263256414560594e-10,-2.2204458798437198e-10
13,0.13000000000000012,1782105356.6818504,1.36,-6.20719893813515e-05,-1.5700031964905568,1.1000290200093374,-1.5700209418492788,-1.5699973389176853,1.0829615204599463e-06,-0.0008141365484582588,-0.00319641242939767,0.029020008612927677,-0.02094184917608237,0.002661082543065167,0.0003634215576781958,4.440892098500626e-14,0.0,-4.263256414560601e-14,1.2789769243681803e-13,4.263256414560601e-14,4.440892098500626e-14,0.0,1.2789769243681792e-11,-1.7763568394002493e-12,4.263256414560598e-12,-5.684341886080797e-12,-2.220445710437132e-12,-3.3306799158971764e-10,-3.1974423109206587e-10,4.44089209850064e-10,-7.815970093361096e-10,-3.5527136788003846e-10,-4.440891929094053e-10
14,0.14000000000000012,1782105356.6918132,1.37,-6.20719893813515e-05,-1.570003196490555,1.1000290200093366,-1.5700209418492788,-1.5699973389176862,1.0829615204599463e-06,-0.0008141365484697716,-0.0031964124294698395,0.029020008613037867,-0.020941849175001467,0.0026610825425666413,0.000363421557869711,0.0,1.2789769243681803e-13,7.105427357601002e-15,2.842170943040401e-14,-5.684341886080802e-14,6.776263578034403e-21,-2.220467733293736e-12,-4.2632564145610236e-12,4.61852778244069e-12,-7.10542735760101e-12,2.213354373432906e-25,-4.4408917596874925e-12,-1.1102121826033681e-10,-1.2789769243682016e-09,-5.329070518200758e-11,-3.5527136788003924e-10,2.131628207280494e-10,1.1102225164053737e-10
15,0.1499999999999999,1782105356.7016528,1.38,-6.20719893813515e-05,-1.570003196490554,1.1000290200093374,-1.5700209418492779,-1.5699973389176862,1.0829615204599463e-06,-0.0008141365484094162,-0.00319641242946404,0.029020008613067704,-0.020941849175400998,0.002661082542475898,0.0003634215578442379,-4.336808689942018e-19,-8.526512829121202e-14,4.973799150320701e-14,-1.4210854715202004e-14,4.263256414560601e-14,-4.4408914208742684e-14,-2.220424365206763e-12,-1.278976924368217e-11,-2.8421709430400825e-12,-2.8421709430404613e-12,-1.4210854715196943e-12,-6.776265550186359e-19,1.1102338666469163e-10,5.329070518200577e-10,-4.618527782440672e-10,4.618527782440713e-10,-3.552713678800384e-10,4.440891929094053e-10
16,0.16000000000000014,1782105356.711689,1.3900000000000001,-6.20719893813515e-05,-1.5700031964905568,1.1000290200093374,-1.5700209418492788,-1.5699973389176853,1.082961519571768e-06,-0.0008141365485342443,-0.003196412429344286,0.029020008613036788,-0.020941849175816197,0.0026610825428475815,0.0003634215575481557,-4.440848730413727e-14,-1.2789769243681803e-13,-4.973799150320701e-14,-2.842170943040401e-14,-8.526512829121202e-14,-6.776263578034403e-21,1.9721137444536418e-25,6.394884621841369e-12,-4.6185277824404105e-12,2.1316282072804565e-12,-7.105427357600743e-12,4.440892098500622e-12,2.220435207228584e-10,1.4210854715201977e-09,2.486899575160346e-10,2.4868995751603465e-10,6.394884621840889e-10,-2.22044571043713e-10
17,0.16999999999999993,1782105356.7217574,1.4,-6.207198938223968e-05,-1.5700031964905568,1.1000290200093366,-1.5700209418492788,-1.569997338917688,1.0829615204599463e-06,-0.0008141365484467989,-0.0031964124293301695,0.02902000861288369,-0.02094184917570397,0.0026610825425540116,0.0003634215576390834,-4.336808689942018e-19,4.263256414560601e-14,-4.263256414560601e-14,2.842170943040401e-14,-9.947598300641403e-14,4.440892776126984e-14,2.2204460492504096e-12,1.5631940186722253e-11,2.1316282072802355e-12,2.1316282072804565e-12,1.1368683772161025e-11,-4.440892098500228e-12,-1.7623693580692355e-38,-2.1316282072802964e-10,4.618527782440643e-10,-5.329070518200741e-10,6.039613253960841e-10,-3.3306690738754634e-10
18,0.18000000000000016,1782105356.731937,1.4100000000000001,-6.20719893813515e-05,-1.5700031964905559,1.1000290200093366,-1.5700209418492779,-1.5699973389176871,1.0829615204599463e-06,-0.0008141365484982834,-0.0031964124293820243,0.029020008612912047,-0.02094184917617764,0.00266108254302283,0.00036342155761566507,4.336808689942018e-19,1.8474111129762605e-13,-7.105427357601002e-15,1.4210854715202004e-14,1.4210854715202004e-13,-8.88178487462761e-14,-3.851859888774472e-30,2.1316282072797626e-12,4.618527782440695e-12,-8.526512829121509e-12,4.973799150319845e-12,-2.220446049249818e-12,0.0,-1.456612608308203e-09,-1.0658141036401483e-10,-2.486899575160346e-10,-1.1368683772161582e-09,5.551115123125772e-10
19,0.18999999999999995,1782105356.7417748,1.42,-6.207198938223968e-05,-1.5700031964905532,1.1000290200093366,-1.5700209418492788,-1.5699973389176853,1.0829615186835895e-06,-0.0008141365484792342,-0.0031964124293951558,0.029020008613090224,-0.02094184917631258,0.002661082542869229,0.0003634215579102597,-4.336808689942018e-19,8.526512829121202e-14,4.973799150320701e-14,-1.4210854715202004e-13,0.0,6.776263578034403e-21,2.2204460492502125e-12,-1.3500311979441736e-11,2.524354896707238e-25,-2.842170943040966e-12,-1.136868377216172e-11,6.661338147751031e-12,-1.1102121826034296e-10,-6.394884621840889e-10,-3.73034936274052e-10,1.0302869668521434e-09,-2.4868995751603465e-10,-3.3881317890172014e-17
20,0.20000000000000018,1782105356.7516687,1.4300000000000002,-6.20719893813515e-05,-1.570003196490554,1.1000290200093374,-1.5700209418492805,-1.5699973389176871,1.0829615204599463e-06,-0.0008141365484260138,-0.003196412429381335,0.029020008613063992,-0.020941849176788156,0.0026610825427101905,0.00036342155780354733,4.4409354665875256e-14,-8.526512829121202e-14,-7.105427357601002e-15,-4.263256414560601e-14,-8.526512829121202e-14,4.4408914208742684e-14,-2.220424365207157e-12,-1.0658141036401209e-11,-2.842170943040272e-12,1.2079226507921787e-11,3.78653234506085e-25,-2.2204467268769645e-12,-2.2204568912719723e-10,6.750155989720988e-10,1.2434497875802144e-10,3.552713678800408e-10,8.881784197001248e-10,-3.330668904468775e-10
21,0.20999999999999996,1782105356.7617412,1.44,-6.20719893813515e-05,-1.570003196490555,1.1000290200093366,-1.5700209418492796,-1.5699973389176871,1.082961519571768e-06,-0.0008141365484292227,-0.0031964124294169114,0.029020008612901653,-0.020941849175583952,0.002661082542942469,0.00036342155779989704,-4.440892098500626e-14,-1.2789769243681803e-13,-7.105427357601002e-15,9.947598300641403e-14,0.0,-4.440892776126984e-14,-2.2204677332939332e-12,-9.451184733271898e-26,2.4868995751603204e-12,4.263256414560865e-12,6.394884621841014e-12,3.388129818000898e-19,3.330658231853849e-10,1.1723955140041595e-09,1.59872115546026e-10,-8.526512829121313e-10,-4.733165431326112e-24,2.2204465574702497e-10
22,0.21999999999999997,1782105356.771797,1.45,-6.207198938223968e-05,-1.5700031964905568,1.1000290200093374,-1.5700209418492788,-1.5699973389176871,1.082961519571768e-06,-0.0008141365483755415,-0.0031964124293706432,0.029020008612844636,-0.020941849175954277,0.0026610825426170394,0.0003634215577554456,0.0,-8.526512829121202e-14,4.263256414560601e-14,4.263256414560601e-14,4.263256414560601e-14,4.440892098500626e-14,4.440892098500622e-12,1.2789769243681792e-11,3.552713678800498e-13,-4.973799150320697e-12,0.0,2.22044638806349e-12,1.0842021811062774e-15,4.2632564145606414e-10,-2.3092638912203075e-10,-4.2632564145607283e-10,-2.8421709430404545e-10,-2.2204462186568002e-10
23,0.22999999999999998,1782105356.7818813,1.46,-6.20719893813515e-05,-1.5700031964905568,1.1000290200093374,-1.5700209418492788,-1.5699973389176862,1.0829615204599463e-06,-0.000814136548470613,-0.00319641242941839,0.029020008612932906,-0.020941849175595394,0.0026610825430256274,0.00036342155783986897,4.440892098500626e-14,1.2789769243681803e-13,0.0,0.0,0.0,0.0,-2.220446049250311e-12,8.526512829121196e-12,-2.131628207280299e-12,-4.263256414560598e-12,7.105427357600994e-13,-4.440892098500622e-12,-3.330669073875464e-10,-9.592326932761336e-10,-2.309263891220322e-10,2.4868995751603465e-10,0.0,-1.6940658945086007e-17
24,0.24,1782105356.791859,1.47,-6.20719893813515e-05,-1.570003196490554,1.1000290200093374,-1.5700209418492788,-1.5699973389176871,1.082961519571768e-06,-0.0008141365484208728,-0.0031964124293918927,0.029020008612978633,-0.020941849175909216,0.002661082542887689,0.0003634215578544025,-4.440892098500626e-14,8.526512829121202e-14,0.0,-4.263256414560601e-14,5.684341886080802e-14,-4.440892098500626e-14,-2.220446049250311e-12,-6.394884621840896e-12,-4.263256414560598e-12,0.0,0.0,2.220446049250311e-12,3.330669073875464e-10,-6.394884621840891e-10,0.0,4.2632564145605944e-10,-4.263256414560594e-10,2.2204460492503092e-10
25,0.25,1782105356.8015294,1.48,-6.207198938223968e-05,-1.570003196490555,1.1000290200093374,-1.5700209418492796,-1.5699973389176853,1.082961519571768e-06,-0.0008141365483971823,-0.0031964124294885715,0.029020008613188215,-0.020941849176387133,0.002661082543009117,0.0003634215578108219,0.0,0.0,-8.526512829121202e-14,0.0,0.0,4.440892098500626e-14,4.440892098500622e-12,-4.263256414560598e-12,-2.131628207280299e-12,4.263256414560598e-12,-7.815970093361096e-12,0.0,1.1102230246251546e-10,3.197442310920445e-10,5.329070518200743e-10,0.0,1.0658141036401486e-10,-1.1102230246251546e-10
26,0.26,1782105356.8117611,1.49,-6.20719893813515e-05,-1.570003196490554,1.1000290200093357,-1.5700209418492788,-1.5699973389176871,1.0829615204599463e-06,-0.0008141365484547372,-0.00319641242939681,0.029020008613033856,-0.02094184917658793,0.0026610825432469886,0.00036342155766608134,4.440892098500626e-14,0.0,-4.263256414560601e-14,4.263256414560601e-14,-9.947598300641403e-14,-4.440892098500626e-14,0.0,0.0,6.394884621840897e-12,0.0,2.131628207280299e-12,0.0,-3.330669073875464e-10,3.1974423109204457e-10,2.1316282072802972e-10,-1.776356839400248e-10,6.394884621840891e-10,3.3306690738754634e-10
27,0.27,1782105356.8218162,1.5,-6.20719893813515e-05,-1.570003196490555,1.1000290200093366,-1.5700209418492788,-1.5699973389176871,1.0829615186835895e-06,-0.0008141365484859793,-0.0031964124294630745,0.029020008613003224,-0.020941849175266203,0.0026610825428818345,0.0003634215577113936,0.0,0.0,4.263256414560601e-14,0.0,4.263256414560601e-14,4.440892098500626e-14,-2.220446049250311e-12,2.131628207280299e-12,2.131628207280299e-12,7.105427357600994e-13,4.973799150320697e-12,6.661338147750933e-12,0.0,-3.197442310920445e-10,-4.2632564145605944e-10,0.0,-3.1974423109204457e-10,-4.4408920985006184e-10
28,0.28,1782105356.831757,1.51,-6.20719893813515e-05,-1.570003196490554,1.1000290200093366,-1.5700209418492788,-1.5699973389176862,1.0829615213481247e-06,-0.0008141365484464371,-0.003196412429438365,0.029020008612978914,-0.02094184917568121,0.0026610825423466133,0.0003634215577196869,0.0,4.263256414560601e-14,0.0,5.684341886080802e-14,0.0,8.881784197001252e-14,0.0,-6.394884621840896e-12,-2.131628207280299e-12,0.0,-4.263256414560598e-12,-8.881784197001244e-12,1.1102230246251546e-10,-4.2632564145605944e-10,0.0,-1.7763568394002474e-10,-1.4210854715201978e-10,-5.551115123125772e-10
29,0.29000000000000004,1782105356.8417492,1.52,-6.20719893813515e-05,-1.570003196490554,1.1000290200093366,-1.5700209418492779,-1.5699973389176871,1.0829615204599463e-06,-0.0008141365484761911,-0.003196412429344498,0.029020008612887987,-0.020941849175841496,0.0026610825429597834,0.00036342155765691593,0.0,-1.2789769243681803e-13,0.0,0.0,-4.263256414560601e-14,-1.3322676295501878e-13,0.0,-6.394884621840897e-12,2.131628207280299e-12,-2.8421709430403983e-12,2.131628207280299e-12,-4.440892098500622e-12,-1.1102230246251546e-10,8.526512829121188e-10,1.0658141036401486e-10,0.0,5.684341886080792e-10,9.992007221626392e-10
30,0.30000000000000004,1782105356.8518486,1.53,-6.20719893813515e-05,-1.5700031964905568,1.1000290200093366,-1.5700209418492788,-1.5699973389176871,1.0829615186835895e-06,-0.0008141365483971403,-0.0031964124294050615,0.029020008612973894,-0.020941849176209254,0.002661082542142523,0.00036342155770025973,0.0,-8.526512829121202e-14,4.263256414560601e-14,0.0,4.263256414560601e-14,0.0,-2.220446049250311e-12,1.0658141036401493e-11,0.0,0.0,7.105427357600996e-12,1.1102230246251556e-11,0.0,5.329070518200743e-10,-2.1316282072802972e-10,1.421085471520198e-10,-3.1974423109204457e-10,1.1102230246251546e-10
31,0.31000000000000005,1782105356.861859,1.54,-6.20719893813515e-05,-1.5700031964905559,1.1000290200093374,-1.5700209418492779,-1.5699973389176862,1.0829615204599463e-06,-0.0008141365484161115,-0.0031964124293804405,0.029020008612890797,-0.020941849175823157,0.0026610825431354892,0.0003634215578640866,-4.440892098500626e-14,8.526512829121202e-14,0.0,0.0,9.947598300641403e-14,8.881784197001252e-14,0.0,4.263256414560598e-12,-2.131628207280299e-12,0.0,-4.263256414560598e-12,-2.220446049250311e-12,3.330669073875464e-10,-5.329070518200742e-10,0.0,0.0,-7.46069872548104e-10,-7.771561172376082e-10
32,0.32000000000000006,1782105356.871919,1.55,-6.207198938223968e-05,-1.570003196490555,1.1000290200093366,-1.5700209418492788,-1.5699973389176853,1.0829615204599463e-06,-0.0008141365483888449,-0.0031964124294005117,0.029020008612905344,-0.02094184917604308,0.0026610825426646636,0.00036342155784443953,0.0,0.0,0.0,0.0,-4.263256414560601e-14,-4.440892098500626e-14,4.440892098500622e-12,0.0,0.0,0.0,-7.815970093361096e-12,-4.440892098500622e-12,-1.1102230246251546e-10,-2.1316282072802972e-10,0.0,1.0658141036401486e-10,5.684341886080792e-10,2.2204460492503092e-10
33,0.33000000000000007,1782105356.881934,1.56,-6.20719893813515e-05,-1.5700031964905559,1.1000290200093374,-1.5700209418492779,-1.5699973389176871,1.082961519571768e-06,-0.0008141365484717203,-0.0031964124294836024,0.029020008613122306,-0.02094184917573419,0.0026610825423156606,0.00036342155773896965,4.440892098500626e-14,8.526512829121202e-14,0.0,0.0,-5.684341886080802e-14,0.0,-2.220446049250311e-12,0.0,-2.131628207280299e-12,2.131628207280299e-12,7.105427357600996e-12,2.220446049250311e-12,-3.330669073875464e-10,-2.1316282072802972e-10,1.0658141036401486e-10,0.0,4.263256414560594e-10,1.1102230246251546e-10
34,0.3400000000000001,1782105356.8917935,1.57,-6.20719893813515e-05,-1.5700031964905532,1.1000290200093366,-1.5700209418492788,-1.5699973389176862,1.0829615204599463e-06,-0.0008141365484436924,-0.0031964124293025,0.029020008612898503,-0.02094184917646389,0.00266108254250718,0.00036342155783373716,-4.440892098500626e-14,0.0,-4.263256414560601e-14,4.263256414560601e-14,9.947598300641403e-14,0.0,-2.220446049250311e-12,-4.263256414560598e-12,2.131628207280299e-12,0.0,7.105427357600994e-13,-2.220446049250311e-12,3.330669073875464e-10,-1.0658141036401486e-10,3.1974423109204457e-10,-3.1974423109204457e-10,-7.46069872548104e-10,0.0
35,0.3500000000000001,1782105356.9016201,1.58,-6.207198938223968e-05,-1.5700031964905559,1.1000290200093366,-1.570020941849277,-1.5699973389176853,1.082961519571768e-06,-0.0008141365484554608,-0.003196412429395264,0.0290200086130334,-0.020941849176451272,0.002661082542837025,0.0003634215576895465,0.0,0.0,4.263256414560601e-14,0.0,-4.263256414560601e-14,-4.440892098500626e-14,4.440892098500622e-12,-2.131628207280299e-12,4.263256414560598e-12,-4.263256414560598e-12,-7.815970093361096e-12,2.220446049250311e-12,1.1102230246251546e-10,-1.776356839400247e-10,-1.9539925233402724e-10,7.10542735760099e-11,1.776356839400248e-10,2.2204462186568987e-10
36,0.3600000000000001,1782105356.911774,1.59,-6.20719893813515e-05,-1.5700031964905532,1.1000290200093374,-1.5700209418492788,-1.5699973389176871,1.082961519571768e-06,-0.0008141365484578046,-0.003196412429315529,0.02902000861282528,-0.020941849176712223,0.002661082543010172,0.0003634215577220123,4.440892098500626e-14,-4.263256414560601e-14,4.263256414560601e-14,-4.263256414560601e-14,-5.684341886080802e-14,4.440892098500626e-14,0.0,-7.815970093361096e-12,-1.7763568394002493e-12,1.4210854715201992e-12,4.263256414560598e-12,2.22044638806349e-12,-4.4409029405223676e-10,3.1974423109206426e-10,-4.2632564145606254e-10,7.105427357599727e-11,5.329070518200679e-10,-4.4408919290940905e-10
37,0.3700000000000001,1782105356.9219205,1.6,-6.20719893813515e-05,-1.5700031964905568,1.1000290200093374,-1.5700209418492779,-1.5699973389176862,1.0829615204599463e-06,-0.0008141365483695903,-0.003196412429358092,0.029020008612704686,-0.020941849175750663,0.0026610825425400714,0.0003634215577942141,0.0,-1.5631940186722204e-13,7.105427357601002e-15,2.842170943040401e-14,4.263256414560601e-14,6.776263578034403e-21,-4.440913782544121e-12,4.263256414560991e-12,-4.26325641456066e-12,-2.842170943040651e-12,2.842170943040272e-12,-6.6613378089378775e-12,1.0842021724854423e-15,9.947598300641622e-10,7.105427357600752e-11,-2.131628207280494e-10,-4.2632564145607045e-10,-1.1102235328449598e-10
38,0.3799999999999999,1782105356.931662,1.6099999999999999,-6.20719893813515e-05,-1.5700031964905559,1.1000290200093374,-1.5700209418492779,-1.5699973389176862,1.082961519571768e-06,-0.0008141365484004595,-0.003196412429353179,0.029020008612897608,-0.020941849176358395,0.0026610825425585514,0.00036342155775120075,-4.4409354665875256e-14,4.263256414560601e-14,-4.263256414560601e-14,-9.947598300641403e-14,0.0,-8.881783519374895e-14,2.1684043252491953e-17,1.207922650792204e-11,-3.5527136788025487e-13,-2.8421709430408398e-12,-4.263256414560598e-12,-6.776267522338622e-19,4.4409029405223676e-10,-2.1316282072801465e-10,4.4408920985006334e-10,6.039613253960746e-10,-2.4868995751604406e-10,7.771561002969504e-10
39,0.3900000000000001,1782105356.9417808,1.62,-6.207198938223968e-05,-1.5700031964905559,1.1000290200093366,-1.5700209418492796,-1.5699973389176862,1.0829615186835895e-06,-0.0008141365484090053,-0.0031964124294053685,0.0290200086129462,-0.020941849175966185,0.0026610825429431526,0.0003634215578228609,4.336808689942018e-19,8.526512829121202e-14,0.0,-2.842170943040401e-14,-4.263256414560601e-14,-6.776263578034403e-21,4.440892098500622e-12,-1.8902369466543796e-25,4.6185277824406625e-12,9.23705556488139e-12,-2.131628207280204e-12,8.881784197001244e-12,-1.1102338666468795e-10,-1.0302869668521434e-09,1.7763568394002472e-11,2.486899575160346e-10,4.263256414560594e-10,3.388131789017195e-17
40,0.3999999999999999,1782105356.9516523,1.63,-6.20719893813515e-05,-1.570003196490554,1.1000290200093374,-1.5700209418492788,-1.5699973389176871,1.082961519571768e-06,-0.0008141365484852377,-0.0031964124294316864,0.029020008613067125,-0.020941849176142786,0.0026610825425301887,0.00036342155791958906,4.440848730413727e-14,4.263256414560601e-14,4.973799150320701e-14,8.526512829121202e-14,-4.263256414560601e-14,8.88178487462761e-14,-2.2204460492500154e-12,-8.526512829121005e-12,2.208810534618829e-25,2.131628207280709e-12,4.263256414560408e-12,3.9443051279581666e-25,-3.3306690738754634e-10,-1.0658141036401486e-10,-4.618527782440643e-10,-8.171241461241138e-10,2.1316282072802967e-10,-8.881784197001236e-10
41,0.41000000000000014,1782105356.9616237,1.6400000000000001,-6.20719893813515e-05,-1.570003196490555,1.1000290200093374,-1.5700209418492779,-1.5699973389176871,1.0829615204599463e-06,-0.0008141365484618563,-0.0031964124294623767,0.029020008613190967,-0.020941849176351397,0.0026610825426256098,0.00036342155775657276,-4.440848730413727e-14,-8.526512829121202e-14,0.0,1.4210854715202004e-14,4.263256414560601e-14,-6.776263578034403e-21,-2.2204460492500154e-12,-2.1316282072798256e-12,-4.618527782440632e-12,-7.105427357600995e-12,2.1316282072800146e-12,-8.881784197001244e-12,3.3306690738754634e-10,6.39488462184089e-10,-1.2434497875801733e-10,-1.0658141036401485e-10,-4.263256414560594e-10,3.3306690738754634e-10
42,0.41999999999999993,1782105356.9717386,1.65,-6.207198938223968e-05,-1.5700031964905559,1.1000290200093374,-1.5700209418492788,-1.5699973389176862,1.082961519571768e-06,-0.0008141365484184395,-0.0031964124294405643,0.029020008613033922,-0.02094184917656822,0.002661082542665002,0.0003634215577511231,-4.336808689942018e-19,0.0,-4.263256414560601e-14,-5.684341886080802e-14,0.0,-8.881783519374895e-14,4.440892098500622e-12,4.263256414560787e-12,-2.4868995751604274e-12,-3.155443620884047e-25,-4.263256414560598e-12,6.661338147750243e-12,1.1102230246251546e-10,1.0658141036401485e-10,4.618527782440643e-10,4.618527782440643e-10,-1.0658141036401483e-10,7.771561172376081e-10
43,0.43000000000000016,1782105356.9817889,1.6600000000000001,-6.20719893813515e-05,-1.570003196490555,1.1000290200093366,-1.5700209418492788,-1.5699973389176871,1.0829615186835895e-06,-0.0008141365483925499,-0.0031964124294199883,0.02902000861292434,-0.020941849175713245,0.0026610825427861194,0.0003634215578219753,4.4409354665875256e-14,0.0,-4.973799150320701e-14,1.4210854715202004e-14,-4.263256414560601e-14,1.332267561787552e-13,-1.9721907816514173e-25,0.0,4.618527782440884e-12,2.1316282072800776e-12,1.893266172530425e-25,6.661338147750243e-12,-3.3306690738754634e-10,-2.5849394142282115e-26,2.3092638912203215e-10,1.9101783200862172e-38,3.1974423109204457e-10,-8.881784197001236e-10
44,0.43999999999999995,1782105356.9917147,1.67,-6.20719893813515e-05,-1.5700031964905559,1.1000290200093366,-1.5700209418492788,-1.5699973389176871,1.0829615222363032e-06,-0.0008141365484576991,-0.0031964124293526186,0.02902000861287613,-0.02094184917595636,0.002661082542714999,0.00036342155787568884,-4.336808689942018e-19,0.0,4.973799150320701e-14,-1.4210854715202004e-14,0.0,4.440892776126984e-14,-2.2204460492504096e-12,4.263256414560408e-12,2.131628207280646e-12,-1.262177448353619e-25,2.1316282072803935e-12,-1.1102230246251457e-11,-1.1102230246251545e-10,2.938735877055719e-39,-4.618527782440643e-10,-1.0658141036401482e-10,1.0658141036401485e-10,-3.330669073875464e-10
45,0.4500000000000002,1782105357.0035007,1.6800000000000002,-6.20719893813515e-05,-1.570003196490555,1.1000290200093374,-1.5700209418492788,-1.5699973389176871,1.082961519571768e-06,-0.0008141365484504967,-0.0031964124293614622,0.029020008612835893,-0.02094184917590927,0.0026610825428148993,0.0003634215578426029,4.336808689942018e-19,8.526512829121202e-14,-7.105427357601002e-15,1.4210854715202004e-14,0.0,-8.88178487462761e-14,-2.2204460492504096e-12,-3.78653234506085e-25,-4.6185277824405995e-12,-1.262177448353619e-25,2.1316282072803935e-12,5.917087877881765e-25,1.1102230246251545e-10,-6.39488462184089e-10,-1.0658141036401483e-10,0.0,-1.0658141036401485e-10,5.551115123125772e-10
46,0.45999999999999996,1782105357.0138452,1.69,-6.20719893813515e-05,-1.570003196490554,1.1000290200093366,-1.5700209418492788,-1.5699973389176871,1.0829615204599463e-06,-0.0008141365484289338,-0.003196412429373865,0.029020008612957022,-0.02094184917648802,0.0026610825425115933,0.0003634215578210711,-4.4409354665875256e-14,0.0,-4.263256414560601e-14,-1.4210854715202004e-14,4.263256414560601e-14,4.440892776126984e-14,-1.9721907816514173e-25,-8.526512829121196e-12,-1.5777218104420236e-25,-1.262177448353619e-25,1.893266172530425e-25,5.913048910047034e-25,3.3306690738754634e-10,-5.877471754111438e-39,3.552713678800494e-10,0.0,-3.1974423109204457e-10,-1.1102230246251545e-10
47,0.4700000000000002,1782105357.024362,1.7000000000000002,-6.207198938223968e-05,-1.570003196490555,1.1000290200093366,-1.5700209418492788,-1.5699973389176862,1.0829615204599463e-06,-0.0008141365484654124,-0.003196412429397703,0.02902000861290457,-0.02094184917579548,0.0026610825426605427,0.0003634215577637311,4.336808689942018e-19,-8.526512829121202e-14,-7.105427357601002e-15,1.4210854715202004e-14,0.0,-8.88178487462761e-14,4.440892098500622e-12,3.78653234506085e-25,2.486899575160301e-12,-1.262177448353619e-25,-4.263256414560598e-12,-2.220446049249818e-12,1.1102230246251545e-10,6.394884621840891e-10,2.130583510865396e-38,0.0,2.938735877055719e-39,4.4408920985006184e-10
48,0.48,1782105357.0363798,1.71,-6.20719893813515e-05,-1.5700031964905559,1.1000290200093366,-1.5700209418492788,-1.5699973389176871,1.0829615186835895e-06,-0.0008141365484212971,-0.003196412429340849,0.029020008612798163,-0.020941849175964197,0.002661082542769165,0.0003634215578056533,4.440848730413727e-14,0.0,7.105427357601002e-15,-1.4210854715202004e-14,-4.263256414560601e-14,6.776263578034403e-21,2.2204460492504096e-12,4.263256414560787e-12,6.310887241768094e-26,-1.262177448353619e-25,-1.893266172530425e-25,8.881784197001244e-12,-4.440881256478893e-10,2.938735877055719e-39,-5.329070518200741e-11,7.105427357600989e-11,4.263256414560594e-10,-1.1102233634383334e-10
